Year,Month,week_number,average_ticket_price,seats_in_theatre,performance,weekly_gross,holiday_week,Tony_Award
2017.142857142857,September,39,196.62704783043927,1021.352089053672,6.13113939133115,2246783.4216311006,0,0
2005.7142857142858,July,30,289.00152920473994,2000,6.5013256604326575,1231416.9898145297,0,0
2002.857142857143,April,16,46.02933121202045,1172.783167411212,9.610569982672686,1019283.288092286,0,0
2002.857142857143,December,49,146.29636635052844,1476.415977959141,7.962913192290905,1166198.4018800436,0,0
2020,November,46,244.46295020329285,1896.8889630843598,4.0120065755014185,610300.080841535,0,0
2020,November,47,299.4273540984472,1209.7398630593098,1.707889175594934,1850170.608200576,1,0
2005.7142857142858,June,26,382.68269875613436,1220.8329269255184,9.796230610685383,2427376.3679453917,0,1
2002.857142857143,October,42,298.6698709257524,1721.3986143832042,12.63575034801141,949567.8874459323,0,0
2002.857142857143,August,34,389.6226549573181,1520.6758309976271,13.160368035966739,1652466.0313945643,0,0
2020,May,19,413.6507001486427,1440.4068019979445,18.115753493568466,1219379.8035194397,0,0
2014.2857142857142,November,45,109.475717772318,987.1825869126467,4.8429217283935255,2001754.6226218224,0,0
2008.5714285714287,December,48,382.98515616111854,1687.0068644051871,15.794677105969573,961964.688098101,1,0
2014.2857142857142,October,41,283.48673677736656,1598.7980590518232,8.360259418875511,2004807.4546954331,0,0
2020,November,46,188.26644860677754,1461.2184835334428,17.488278931208633,2040381.1219047343,0,0
2000,March,13,89.06971138077776,1289.4885599596803,8.04159573978562,1579374.0806819317,0,0
2005.7142857142858,July,28,449.87015399199896,1057.0341619203025,11.020228222905871,2407470.1885978454,1,0
2017.142857142857,April,15,254.68467664845105,295.81026034313606,3.9828319463677033,1254412.2197583828,0,0
2002.857142857143,June,25,172.4384745069273,989.7388378139046,15.819348071898935,1675474.624331085,0,1
2017.142857142857,January,3,293.48239732815557,818.4250537682137,4.51714611525173,2409848.292336611,0,0
2002.857142857143,August,33,172.44130268967956,1332.0060557690074,7.457713523260337,883752.9980320339,0,0
2005.7142857142858,January,2,205.00119405152913,282.33280207330245,10.78162850111479,2198850.6776049137,0,0
2000,October,43,281.7133888931312,1162.2509481434324,10.078032438457619,1715875.9027182588,0,0
2020,August,33,402.7328905425387,860.8569006547575,10.96909992155637,1854929.6350698362,0,0
2005.7142857142858,October,41,252.81958938345667,1250.5687852186832,11.330564022610709,2069912.3898623595,0,0
2008.5714285714287,July,28,125.11733414441576,866.5047185419412,7.436520370624076,1557461.9688708626,1,0
2005.7142857142858,June,25,181.05104097685256,1212.9524835844834,5.811672987158856,1288902.9488868979,0,1
2005.7142857142858,November,46,293.7395624745587,1022.3599549670529,6.240991109630216,1639158.82572118,0,0
2005.7142857142858,June,25,340.6799862678208,50,10.95654270508687,2224563.556739361,0,1
2017.142857142857,September,35,313.9623820519886,1698.7728773061806,8.37116496060203,1966003.8397661138,0,0
2014.2857142857142,November,44,57.080116767927876,1754.4115419491675,11.717446119755104,2977345.8127984563,0,0
2005.7142857142858,August,33,349.9877222516143,1839.63757763501,7.8452590876043375,1293911.7665789414,0,0
2017.142857142857,March,12,5,727.5418161098459,5.551748865186019,2420067.641963635,0,0
2000,November,45,360.4390079956284,1409.476832993029,10.778533570983926,1656934.375642292,0,0
2002.857142857143,April,17,75.25115455589656,1977.9787032563008,6.889909970681694,1200420.6106034666,0,0
2002.857142857143,September,35,210.21845050637666,608.0468538295447,3.280557454076752,700858.5010502515,0,0
2011.4285714285713,November,44,155.32505850912108,469.8541433435083,8.977570921889637,1158621.9345116727,0,0
2020,April,16,330.299833206395,1697.135001271757,11.60109687194817,1630035.077972753,0,0
2005.7142857142858,October,43,239.86923018363512,1293.1789355315568,11.395419316578028,1742937.5148388774,0,0
2002.857142857143,September,36,410.72345994143467,1010.5422842381952,11.365735845877744,1202895.5368712489,1,0
2011.4285714285713,October,40,299.41027202341814,1076.4248929462926,14.62169229903207,2140456.624556644,0,0
2011.4285714285713,January,4,131.12628457290975,1579.0637563796702,6.54638426408404,2465484.032178377,0,0
2020,January,4,287.37373808932557,1224.576321343775,20,1895565.5932061332,0,0
2005.7142857142858,July,30,195.58631324704055,2000,13.31263263407549,2064025.5971615077,0,0
2011.4285714285713,November,47,292.9470857079836,1017.7914501956524,9.397598931650412,1630284.7487452475,1,0
2005.7142857142858,February,6,188.78397618240422,425.5869559498458,5.4204114112181205,1799131.589209832,0,0
2005.7142857142858,October,43,297.9077424695916,606.4558761209183,1,1219018.477364587,0,0
2005.7142857142858,January,1,313.73390110988817,899.2883696824146,1,1499425.0782522294,1,0
2000,November,46,463.4709987485993,1405.775106487874,14.1351535166421,1675162.4545864845,0,0
2002.857142857143,January,4,278.86548752180613,560.8389336896574,1,1381595.3630689133,0,0
2005.7142857142858,July,30,414.74305747030354,909.8871436236261,6.465561920911596,1458901.889133826,0,0
2000,August,33,211.7956906236352,1706.069861694753,20,1249088.910658093,0,0
2005.7142857142858,March,9,358.49396429079025,2000,10.073975022038132,1954800.2317278439,0,0
2000,September,38,112.85874054709822,490.99028284235646,20,2328670.2526564733,0,0
2008.5714285714287,August,33,269.75302960633405,1396.6124848016439,13.10500536639513,1328205.0039302614,0,0
2005.7142857142858,August,33,194.69813709735712,1637.817905838761,4.720258792805879,1608729.440779221,0,0
2011.4285714285713,November,47,462.00567593666034,665.7692165214355,1,1506147.501667324,1,0
2020,September,36,237.21633244566829,674.1529000535706,13.978464445288713,1951645.2506198566,1,1
2000,December,48,262.5060336934978,690.8084765002772,13.779012414345015,1431811.8207172619,1,0
2020,September,35,359.1950759679563,1076.5977426821385,14.769781292607036,657894.8063129724,0,1
2002.857142857143,February,7,234.15609920234152,1117.0857360822392,7.1898726921242115,1633528.2262033797,0,0
2011.4285714285713,March,10,213.4136927594297,2000,6.4913051637691295,1499759.1442159256,0,0
2002.857142857143,May,21,90.05489212195116,1254.4756847536344,8.116716766959998,1788643.0233498202,0,0
2011.4285714285713,July,28,99.40879747828319,1215.9579452031921,2.1887559097373153,1253138.7847232576,1,0
2011.4285714285713,August,32,290.2249722588394,712.9264802928524,8.341522726638035,2384713.617168248,0,0
2002.857142857143,February,6,244.55029587435575,1253.6046392051512,10.910404206229657,1939362.7007649431,0,0
2017.142857142857,March,10,390.3681561223153,2000,4.540603532459992,1539766.772861473,0,0
2000,February,6,271.54079275348414,1757.6283259554732,17.004042679792043,1972422.5145686483,0,0
2020,June,25,219.4963074439388,1454.052460031541,9.954934903486274,1695126.192380613,0,0
2014.2857142857142,December,50,329.01648806121227,1033.3006727220793,14.340286049847718,1550931.8287960067,0,0
2000,February,7,265.32519120653365,1858.185617856682,12.744786047089919,1389669.721895542,0,0
2020,May,21,119.61182745720097,1918.1242099016686,7.003226193272059,1764903.771093665,0,0
2017.142857142857,August,33,222.72909535755198,1308.8422207617175,13.65368854734619,1757520.4243660728,0,0
2017.142857142857,March,9,204.64758243986418,1110.6730121822218,5.817159110507005,1721912.7535460985,0,0
2005.7142857142858,September,35,123.0647918738115,2000,4.5004125691814565,1303217.8666600955,0,0
2008.5714285714287,July,30,137.66534089982918,1746.844960503982,14.39381722932433,2269640.665164151,0,0
2017.142857142857,June,22,170.67316012190406,2000,11.123989325237767,1870713.4361163469,0,1
2000,June,23,229.9536974221542,1449.7572056379038,10.898902460368753,1580058.7089528064,0,1
2017.142857142857,February,8,281.7343909592528,1324.3994699409104,8.587265511911378,1663449.1901261641,0,0
2011.4285714285713,June,23,243.00262016295153,1360.0578782948091,11.314913799661605,2743281.835404616,0,1
2014.2857142857142,April,14,351.1553590552588,1643.209206620981,11.48742360826075,1952248.8004622832,0,0
2020,March,9,88.1323650631144,1605.8691140893452,5.611333298765296,1452125.098887334,0,0
2017.142857142857,December,51,166.19942016909255,1214.1869357609332,1,705226.0159433698,0,0
2002.857142857143,June,22,206.97150920294033,347.7532564829861,7.826358549336235,1192595.9741219974,0,1
2020,June,26,248.6528252443216,1874.880230209401,10.153162886498261,2097586.8725175043,0,0
2017.142857142857,June,26,349.0744285271053,1407.4160611951509,7.08408996083349,1286308.0934858746,0,1
2011.4285714285713,October,41,384.6901343362164,1450.1185424302637,13.767533380168276,1256737.4757342217,0,0
2017.142857142857,March,13,287.03105589984443,1662.390401065146,7.191018763346211,1388344.2502782724,0,0
2017.142857142857,July,30,347.6719381986552,1465.0832431429603,11.058872956508056,2036941.057201291,0,0
2008.5714285714287,July,27,133.94261761225903,2000,17.35365583807048,1553415.891708226,1,0
2002.857142857143,July,29,96.70653671293118,1520.2760192798632,7.5397183522509135,2240986.137094246,0,0
2017.142857142857,July,29,330.4991341025818,2000,7.851500679964551,1377685.5819007044,0,0
2014.2857142857142,July,28,355.3814086993294,1560.8558731052458,5.417008233448958,1052900.0288645306,1,0
2008.5714285714287,November,45,313.6274688597783,1515.4223758256353,7.756743503794555,1673369.6468570987,0,0
2014.2857142857142,May,21,324.99008823427346,1102.2058759430909,16.452693707336095,1553748.9990892587,0,0
2014.2857142857142,April,16,95.42206558481226,1349.519039146305,4.53566714490352,2041951.7736962317,0,0
2011.4285714285713,October,41,111.55084832130524,1597.3516912626537,14.083918011580234,1646523.387876202,0,0
2000,September,38,360.92937391390933,558.3837709721204,14.41484357912485,1913109.919113853,0,0
2011.4285714285713,February,5,212.19964024836955,1891.8501914107123,1,1852723.699756878,0,0
2020,May,18,310.348288220447,652.6641609392467,2.21501768761565,2242923.680294212,0,0
2020,April,17,376.9485545209956,2000,9.05466235328226,1955615.681156307,0,0
2008.5714285714287,February,7,118.43726233365439,1469.147468822721,10.67307053331598,1027780.3286996378,0,0
2011.4285714285713,May,19,301.3799619998099,1663.7171114972389,3.4760371250143844,2452543.2637271956,0,0
2008.5714285714287,December,50,205.51307845697303,725.0602060732765,4.772950067812969,2052005.440878484,0,0
2017.142857142857,March,10,138.32566311243312,1293.6324646742755,6.898652655763948,1106101.673463828,0,0
2000,January,2,182.88685098692457,949.6782222861996,13.558333928955618,1197189.4322859356,0,0
2005.7142857142858,August,31,175.25630815521552,648.6945412882417,8.035164490620467,997175.7744913417,0,0
2020,April,17,223.05062185443248,1778.5874456169995,13.014334991769985,1725482.4884589456,0,0
2014.2857142857142,January,2,169.29877368197077,2000,11.419641045675373,1919965.7440680864,0,0
2002.857142857143,June,26,256.1879818753802,773.3146138493212,10.114142736442739,1475820.5922468973,0,1
2011.4285714285713,August,32,331.1775539484478,1331.7182438259283,16.621968313386645,1319524.71392451,0,0
2011.4285714285713,February,8,328.8184957398263,1283.0246636175705,6.555494292762453,1722072.7638380558,0,0
2017.142857142857,May,18,333.4279692123555,1531.7005970970768,4.4178630230963325,1310389.6087933187,0,0
2002.857142857143,May,21,103.3197495802271,1191.1513463637903,9.71173083326538,1381193.6668076995,0,0
2020,June,23,163.02675000243653,630.1071450883953,5.026244138251024,1538121.851202636,0,0
2017.142857142857,January,1,317.9587990746669,796.7523049068918,11.117870996993442,987413.9639424509,1,0
2000,March,10,274.1112766410525,1007.6092553402424,4.1943397556851085,1758628.1750886603,0,0
2020,October,43,165.95023596346994,900.5610925235922,11.090132901802534,2401917.450383693,0,0
2020,January,3,326.74370946339627,2000,7.459593521759139,1905511.6031498592,0,0
2017.142857142857,June,25,369.58712438253264,1352.4622435760919,11.307589585208378,1924142.4601978562,0,1
2002.857142857143,September,35,42.4681897468418,1063.8714086237314,1,1730702.6637144974,0,0
2002.857142857143,February,6,243.86405675072618,1204.9141948985925,9.680843990457642,2249856.6437120372,0,0
2008.5714285714287,September,37,124.45280265661627,289.8446991280357,14.260177265918962,1819726.5486972237,0,0
2005.7142857142858,April,15,282.0717057199746,1489.3853969990591,1.9929825638834426,2449509.683789525,0,0
2008.5714285714287,April,15,248.65777509491397,1813.7493851309978,16.111423411199706,2711776.4264688645,0,0
2017.142857142857,January,4,31.56419863681802,1968.1699425006714,13.588188169971327,1276239.4453591234,0,0
2011.4285714285713,December,49,244.0982874608819,1713.9959720118613,8.916940416357155,1452057.5370577616,0,0
2017.142857142857,May,18,208.73083378094196,1611.8370635253334,1.7276839030790665,1516979.4478044023,0,0
2000,March,13,244.22812586939804,1920.6520525325632,11.137317869426818,1836092.508693003,0,0
2008.5714285714287,August,32,107.7477782434371,1795.6725652857058,13.132436613086348,1205865.9229792224,0,0
2005.7142857142858,December,48,114.45643799757198,1154.0595340925966,6.073767552384268,1775645.285566463,1,0
2011.4285714285713,May,20,15.896784033126607,989.0826064272096,10.251466750599747,1675562.3045319868,0,0
2005.7142857142858,November,44,307.2925744707595,1562.7366011546774,13.434711982803222,2313566.222896394,0,0
2002.857142857143,April,16,172.6964001570359,948.6422107079952,9.97096395514569,2599298.1420658836,0,0
2008.5714285714287,December,51,144.3436774727055,1295.9589039976536,5.8013538287632445,2544784.220470458,0,0
2002.857142857143,September,35,329.33014439979524,1390.3354903383909,4.377303398123464,2450707.6193789537,0,0
2017.142857142857,February,8,289.23165685069375,863.9085061325457,8.679894632529148,1876324.101707648,0,0
2014.2857142857142,July,29,296.81215360424807,1552.4644724168647,16.04937480361747,911796.5877784961,0,0
2014.2857142857142,February,6,155.2623330823734,1904.259626976961,4.416376835147257,1702799.1582372785,0,0
2011.4285714285713,November,45,114.6215600346955,1555.8508684848046,17.403245441044692,1781783.0960626316,0,0
2017.142857142857,February,6,201.78447644424273,1477.719763708199,3.4582228315033303,1707486.7472193774,0,0
2014.2857142857142,December,51,318.7961533383336,961.6416835362705,6.47571493033392,1765770.4725582374,0,0
2000,October,41,111.9094962877378,837.3479663035193,9.178059059776347,2065299.876724734,0,0
2017.142857142857,January,4,217.20529177261574,1263.0834705754762,9.64583115274385,1154758.342555007,0,0
2005.7142857142858,December,52,402.0212518410548,809.3665281682088,6.438859970335866,1455950.3972308272,1,0
2000,March,9,175.56492114974208,2000,4.075094477239036,1674636.904624307,0,0
2020,February,7,288.3420342310138,610.510815768546,8.622614847614258,1274582.474802717,0,0
2020,January,1,314.67909383241874,1688.249090375564,10.281415105207149,2068080.791551073,1,0
2014.2857142857142,December,51,406.6656443240877,1169.8666479077658,9.437045286727894,1737306.2453577942,0,0
2008.5714285714287,April,15,56.10456238184457,2000,7.360968688143895,2025317.5944323677,0,0
2014.2857142857142,March,12,482.5591830000317,310.75308377902854,13.625120161102418,1089095.5902883043,0,0
2020,July,29,183.9027603653189,2000,19.539177948133215,1657928.3183349054,0,0
2020,July,30,354.4715376900522,2000,8.280146322724608,2013371.2309236743,0,0
2000,March,9,230.16493696107128,899.2716142606391,16.722938650303753,2843000.6526963757,0,0
2000,June,25,300.0342042968843,1846.635656058927,7.643747751916232,1711531.7341951288,0,1
2005.7142857142858,January,2,367.20782359316314,505.2576712838627,20,1795750.7858361502,0,0
2020,April,15,242.65636034288033,917.9788447394128,4.551121437701524,1277717.3931344473,0,0
2002.857142857143,December,48,129.59091303563298,1549.4752803077586,15.313006652018391,1595773.3741100815,1,0
2005.7142857142858,October,42,194.72853357472337,1492.0626700448718,9.550609520355605,1993716.158951724,0,0
2017.142857142857,April,17,307.1139120854885,1282.3947381371777,10.539436862626967,2376746.206678339,0,0
2002.857142857143,September,36,342.747426763013,1594.8169275744665,8.918876483919963,1037294.27099959,1,0
2000,October,43,354.76996664537523,1893.0481282420478,9.599320683012554,1924576.1822536495,0,0
2002.857142857143,March,12,316.38192172955274,1407.6792838320266,11.57152016356605,1753587.4133566688,0,0
2000,November,46,355.21301929269646,794.5455321178556,11.017409686273115,2616483.5189330154,0,0
2017.142857142857,August,32,341.6273876297326,50,2.4555183503380116,1841240.7812656593,0,0
2005.7142857142858,May,21,184.90498429496353,1636.0810490985023,19.988992494904778,2057144.874581109,0,0
2008.5714285714287,December,49,233.89213100185074,994.8691617104,16.32162197221507,1807329.1590952792,0,0
2014.2857142857142,March,9,153.4538193191317,1137.4893115816003,9.612995423297406,1854627.9515789694,0,0
2011.4285714285713,October,40,162.23857783185775,670.1847099247398,10.381885566162474,1791312.8365994995,0,0
2000,June,25,392.11164320393954,1239.1945949982714,17.170098238111038,2035654.2008193322,0,1
2020,February,7,89.70927855305547,1440.935119705634,1,1404570.1058121573,0,0
2017.142857142857,April,15,253.47526177158664,665.7194995294662,5.819226144066747,2148446.219257795,0,0
2014.2857142857142,January,3,290.49754152441443,240.9065685886194,17.38352995162844,1735234.2685770355,0,0
2000,October,43,267.2760061860222,1819.6878698278038,5.03464051493878,2318679.1090108445,0,0
2017.142857142857,July,27,286.2025749527582,2000,14.924239424652727,555267.018543296,1,0
2020,August,34,328.48691942312297,1152.0677985512061,8.080467984304141,2194954.1404667785,0,0
2000,June,22,374.6616116085038,813.1897849997208,15.44126537419681,1733579.9254969019,0,1
2008.5714285714287,September,39,328.57098080198983,990.656169002235,6.053795827768704,2593452.1126910225,0,0
2014.2857142857142,August,34,237.52692407137235,1612.3198481420004,11.249228761826764,1853422.9243781604,0,0
2017.142857142857,September,37,253.82213186263937,1185.5265058277541,9.058407318853046,1662435.3283894367,0,0
2020,June,25,261.20512651813914,1507.5553440245533,6.705978527977981,1340885.9192554848,0,0
2014.2857142857142,October,41,44.194358620173034,1868.624539882359,5.658541161856639,2371415.2978172014,0,0
2020,February,8,170.62822596735447,1069.0568725038488,6.373461112393239,1434518.1632678616,0,0
2000,February,6,358.12861829117946,1460.8287251717543,6.286068616859741,1306939.7226185733,0,0
2002.857142857143,July,27,99.00428461115695,1189.934563316699,13.67730900865676,2256103.2660297323,1,0
2005.7142857142858,December,51,295.3704738723588,1204.617551628326,10.190848571067237,1548683.997005444,0,0
2008.5714285714287,February,5,223.3897397738496,1387.9832830450234,12.09227496939288,1340383.8991097927,0,0
2002.857142857143,October,40,239.90018148737184,530.7812671413204,4.233153562745883,1864012.246094342,0,0
2002.857142857143,September,39,229.75417948500433,1185.6924272608874,8.799472479455991,1868347.7017719063,0,0
2008.5714285714287,May,21,158.79337912683008,1001.945263666041,9.038363082773877,1388213.4049918286,0,0
2002.857142857143,December,51,83.60799564841014,2000,6.140865097139178,2056369.7555166162,0,0
2002.857142857143,December,49,349.76353177720205,512.1195732923352,10.471911001983761,786549.9776062004,0,0
2011.4285714285713,August,34,199.482928913962,2000,4.049776275343174,1256486.6216685052,0,0
2011.4285714285713,September,35,5,1625.7442320618884,11.213165093402477,1871465.2086008335,0,0
2008.5714285714287,January,2,341.1363468872204,1327.6629631205462,6.397589604005163,1741534.6727826085,0,0
2020,March,11,314.4863095228895,1218.4562172074523,10.645092727007,1693333.751122599,0,0
2000,October,40,289.29295345656396,1126.5653226134586,11.120193390373418,1112327.828097996,0,0
2000,October,40,115.0566849052868,1634.2933949673177,1,2530283.6367104165,0,0
2017.142857142857,February,7,384.5059517176593,969.2230155195257,10.750059787832477,2740760.912664156,0,0
2017.142857142857,September,37,309.5653738403147,1396.618621829747,10.434508214341696,1382751.077305307,0,0
2017.142857142857,October,43,379.6869661773975,681.8801428167792,13.012002261088755,1453846.6928413156,0,0
2002.857142857143,June,23,285.8662713211015,1195.6749515186987,12.460566190896726,1202334.0921411002,0,1
2014.2857142857142,January,1,256.0648684405725,1512.8759801924962,1,983138.2132026881,1,0
2011.4285714285713,February,5,378.73715978465646,942.7888838456452,7.918160803025566,676037.6190860132,0,0
2011.4285714285713,December,48,303.72058469600694,397.86020368807806,8.53729113094801,595181.679205829,1,0
2017.142857142857,April,17,151.96954234367263,1681.6349448182827,12.79362369114357,2375846.393601541,0,0
2008.5714285714287,August,32,160.70407478947135,393.7685577641163,14.119122433356914,737445.8381189049,0,0
2002.857142857143,August,32,294.529564083189,950.7224823964639,9.99903055612987,2423527.8252857886,0,0
2017.142857142857,October,42,347.2864172612783,612.2647319932379,12.24989212700022,2574293.1002952135,0,0
2011.4285714285713,January,2,341.1736683657834,1229.1178889728599,10.871711798460872,1383279.2164384378,0,0
2011.4285714285713,January,2,152.9690486902731,637.5065591221152,12.28639159896132,669142.6604278779,0,0
2002.857142857143,December,50,247.0850728601952,816.8085881073823,13.336567559117228,2541602.288439542,0,0
2000,January,3,244.68032834305333,1045.4418299972733,14.216244666763359,2196903.17292322,0,0
2005.7142857142858,December,50,368.3061887263217,1769.7698666087763,15.5467015939209,1263002.691929147,0,0
2005.7142857142858,June,24,117.63319321861238,1782.6069672701028,12.744148117882268,1454919.266998697,0,1
2000,August,34,228.70105096882278,1643.0726215553518,9.991988104395581,1587071.4721694067,0,0
2008.5714285714287,December,52,347.4835921013233,1493.3293935753554,3.8005291842110314,1461280.9423316394,1,0
2011.4285714285713,September,39,369.9351871020442,1171.7065059496854,8.309403000273035,1585420.9113702353,0,0
2002.857142857143,March,12,370.52912615615037,803.4126276012571,5.679876455904119,1415123.2043305875,0,0
2011.4285714285713,August,32,186.63637741149915,1174.6247075076278,19.528492742694464,1389637.2464114355,0,0
2011.4285714285713,April,16,317.64226000743986,1749.7675139706694,7.448815813821248,2289698.4472082993,0,0
2020,February,5,183.6494962148313,469.49579386054006,7.270866025087974,1471236.0817025765,0,0
2002.857142857143,November,45,277.56635090376665,602.2003463827381,13.151336112299207,1693007.5174946906,0,0
2000,July,27,281.48319759073115,966.8149969250902,12.450147535539244,2220015.1492267232,1,0
2017.142857142857,August,31,251.162646524659,921.8918342274077,13.874308402902134,1050493.7970915325,0,0
2014.2857142857142,March,11,212.64017427333476,705.9477135498549,7.743262965487624,2238950.8286836087,0,0
2020,February,8,198.31166753776267,1592.920090862145,2.708495031770325,1699065.2841496842,0,0
2000,April,17,360.0025874428694,1346.8957426663378,9.049493332194732,2193487.260845761,0,0
2008.5714285714287,May,18,253.59672899903785,1841.1874246344364,18.994717128788174,2226173.837963561,0,0
2014.2857142857142,September,36,271.06666318911994,1385.7072371956908,19.716468017393588,513478.4953205371,1,0
2002.857142857143,June,22,175.74837993358523,1174.1121174751343,18.359573983593087,1625096.0076636542,0,1
2008.5714285714287,June,23,219.93145458538376,163.04533142370542,10.47583025945624,1872876.2170775472,0,1
2017.142857142857,February,7,305.62424934364,1243.1398394127361,4.804914270795964,1138239.7756884773,0,0
2005.7142857142858,January,3,253.07272635048514,1645.0902412569656,15.312815260472867,1036393.0019723201,0,0
2000,January,2,232.15698123872758,2000,11.114450958376748,2592694.586012802,0,0
2011.4285714285713,December,48,183.8155345684596,1417.033248596425,16.82661547782523,2645022.9840314956,1,0
2014.2857142857142,July,27,384.76533927148785,954.1177305140175,9.21304683720661,2018592.4287429866,1,0
2014.2857142857142,April,16,10.527285868935678,1975.7562941102926,8.905141245770169,1397287.5584375355,0,0
2011.4285714285713,October,40,326.93175663091495,1695.1531221926114,12.050229605240398,1784736.0636783184,0,0
2011.4285714285713,March,10,258.32665850477906,1242.5172082528866,6.471783977199912,1488686.927944434,0,0
2002.857142857143,April,14,174.5050023883332,1638.8860251543063,11.596365580332279,2052425.1663741865,0,0
2000,September,37,99.11881244576037,568.3398151827109,11.231760541915547,1682219.349352259,0,0
2005.7142857142858,September,35,90.32917975285199,1560.567615434306,10.521709208857684,1189662.3514397345,0,0
2008.5714285714287,August,33,257.3258399490245,1246.4309093524457,2.3061880413249716,1757577.659211891,0,0
2017.142857142857,May,19,250.66120601971835,867.3475422326802,12.705478453009606,1105336.0690916604,0,0
2005.7142857142858,February,5,433.516451448838,1362.542465755713,12.775803967927663,2219977.496565531,0,0
2014.2857142857142,March,13,191.54445625892868,962.9219340975596,10.742913379980155,328969.9414865491,0,0
2011.4285714285713,October,43,199.8352493507415,1121.7346194393713,5.435907501519148,1338018.9197920277,0,0
2014.2857142857142,April,16,151.69790368277629,1736.8962786966536,1,1864179.285039198,0,0
2002.857142857143,September,38,375.16815355021083,2000,8.746517994621843,2078699.5072767178,0,0
2005.7142857142858,October,43,271.227349950337,1046.893328256143,8.44631050175027,2248473.6292440766,0,0
2002.857142857143,July,29,72.23259864375774,2000,16.107007672632026,1624525.6331055784,0,0
2017.142857142857,October,43,435.75293157349483,385.5039673685683,4.2377714348188436,1125798.2666382927,0,0
2020,March,12,300.47076504858904,1186.32962984384,20,1390279.8559936099,0,0
2020,October,42,192.8410222376218,676.5892358853716,17.65240914512038,1223755.8097049328,0,0
2020,October,42,195.06369813052044,937.4010817395314,10.876213667449809,2508256.93782001,0,0
2017.142857142857,March,11,165.9737104106013,1561.215710041777,10.976617629552486,1332713.759120517,0,0
2008.5714285714287,May,18,324.19261366812833,415.5859713535932,11.95897904513025,1558860.2934540438,0,0
2000,November,45,207.66574492646234,1378.4135745845037,13.587918652055661,1456274.8725704676,0,0
2008.5714285714287,March,12,301.7591561596538,593.9254010335717,5.720601649946133,1219579.5291708468,0,0
2020,April,14,269.3396105581199,817.6113893714621,17.517669453777543,1582402.8613194306,0,0
2000,September,36,312.37328348339526,1312.9448613922305,6.881852177924808,1264098.7982274145,1,0
2002.857142857143,June,22,236.7490320661787,1590.203571629752,9.34351089108176,1747115.8557852102,0,1
2020,October,40,289.88846393366157,1364.144793323132,16.298603559567347,1912257.297846039,0,0
2005.7142857142858,July,29,176.24491889763522,1070.5982993671778,14.221936312002638,1238933.7643797845,0,0
2020,June,22,173.53141502452957,1539.102536250837,14.801108526669875,1787532.8780273546,0,0
2017.142857142857,December,48,334.0222013950796,1273.9055977460562,15.962033600887327,2304746.6281588976,1,0
2020,May,20,221.05813823195308,1413.2365203303589,6.224888873862662,2182242.946523205,0,0
2011.4285714285713,October,41,228.85629321662645,656.4983853581617,11.765275898646303,1438998.0605563596,0,0
2008.5714285714287,January,2,151.41472482247678,2000,8.041772517161538,1824573.8332236507,0,0
2017.142857142857,February,6,364.5979837501201,935.755963521583,5.532156202957546,1513572.5698616304,0,0
2002.857142857143,July,27,416.42226080552206,2000,19.678309701100318,2816959.2885407563,1,0
2002.857142857143,June,22,273.97940116711095,870.591860126813,7.1270572747509044,1093934.682963599,0,1
2002.857142857143,September,35,5,1700.8234305198544,11.361729589343277,2399466.8254413675,0,0
2011.4285714285713,February,5,171.49278761077198,2000,4.213192929426502,1931938.356837946,0,0
2000,September,36,131.10430383003126,716.4154877187954,10.907389541665506,2002478.507856376,1,0
2002.857142857143,August,32,190.61932862074414,1210.4713310806367,11.424567234097264,1630210.0784299064,0,0
2017.142857142857,October,42,275.6420197237443,1092.1023778767033,13.038145249934146,2261997.7770500984,0,0
2011.4285714285713,December,51,210.01689975516638,1119.8773007516115,12.803264773564242,1294454.6741461493,0,0
2011.4285714285713,July,30,315.3870909914676,1835.6391871515775,3.8688790587024338,1453050.1994950343,0,0
2017.142857142857,July,30,340.5584020881256,1594.0655087317957,12.178896778051504,1614691.1090057744,0,0
2002.857142857143,April,15,253.7964179602021,709.6293350650129,5.673196482491268,1479041.5608596278,0,0
2005.7142857142858,June,25,281.3335726774087,1721.013066426165,14.68837700610971,1438474.6075526485,0,1
2011.4285714285713,August,31,189.1758517851632,1433.9328637594895,12.364403126149709,2066120.9784155546,0,0
2005.7142857142858,April,17,292.0521176660383,1147.8634138499094,12.45363512326554,1913132.825058484,0,0
2002.857142857143,June,22,316.83821076479705,1511.6393829768388,11.024249417382764,2037898.231177788,0,1
2000,October,40,281.4598606129457,1182.6106933881508,12.452510731762327,1416009.523697128,0,0
2020,April,17,200.13456427322424,1484.713491605229,5.668864435174605,2017872.7690284417,0,0
2002.857142857143,September,38,453.1306892425628,50,19.768303102735203,1635995.2624005585,0,0
2000,February,8,387.80847952068757,2000,4.215324199797308,2835998.247333196,0,0
2017.142857142857,October,40,207.62377620571618,1273.8240298131886,14.136745268546044,2752860.4595054146,0,0
2014.2857142857142,September,37,294.7858374646982,935.5728025849655,4.075547220007496,2068762.4242906622,0,0
2017.142857142857,January,3,205.11793822029975,1607.090340815339,6.834762966471039,1247655.594936692,0,0
2017.142857142857,November,45,248.5901592184638,1254.9340693566733,10.4658851019246,1582730.5087923612,0,0
2017.142857142857,June,23,120.45872134349943,1881.5088538105274,6.062461450666113,1295752.4554143143,0,1
